SNo,ObservationDate,Province/State,UF,Country/Region,Last Update,Confirmed,Deaths,Recovered
32278,05/30/2020,Paraiba,PB,Brazil,02/04/2021 15:13,12862.0,347.0,0.0
32279,05/30/2020,Parana,PR,Brazil,02/04/2021 15:13,4473.0,181.0,0.0
32282,05/30/2020,Pernambuco,PE,Brazil,02/04/2021 15:13,33427.0,2740.0,0.0
32283,05/30/2020,Piaui,PI,Brazil,02/04/2021 15:13,4745.0,157.0,0.0
32303,05/30/2020,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,7402.0,305.0,0.0
32304,05/30/2020,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,9242.0,218.0,0.0
32305,05/30/2020,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,52420.0,5277.0,0.0
32307,05/30/2020,Rondonia,RO,Brazil,02/04/2021 15:13,4743.0,151.0,0.0
32308,05/30/2020,Roraima,RR,Brazil,02/04/2021 15:13,3299.0,110.0,0.0
32320,05/30/2020,Santa Catarina,SC,Brazil,02/04/2021 15:13,8778.0,136.0,0.0
32322,05/30/2020,Sao Paulo,SP,Brazil,02/04/2021 15:13,107142.0,7532.0,0.0
32326,05/30/2020,Sergipe,SE,Brazil,02/04/2021 15:13,6805.0,149.0,0.0
32355,05/30/2020,Tocantins,TO,Brazil,02/04/2021 15:13,3981.0,71.0,0.0
32578,05/31/2020,Acre,AC,Brazil,02/04/2021 15:13,6219.0,148.0,0.0
32583,05/31/2020,Alagoas,AL,Brazil,02/04/2021 15:13,10288.0,443.0,0.0
32586,05/31/2020,Amapa,AP,Brazil,02/04/2021 15:13,9602.0,222.0,0.0
32587,05/31/2020,Amazonas,AM,Brazil,02/04/2021 15:13,41378.0,2052.0,0.0
32613,05/31/2020,Bahia,BA,Brazil,02/04/2021 15:13,18392.0,667.0,0.0
32648,05/31/2020,Ceara,CE,Brazil,02/04/2021 15:13,48489.0,3010.0,0.0
32671,05/31/2020,Distrito Federal,DF,Brazil,02/04/2021 15:13,9780.0,170.0,0.0
32675,05/31/2020,Espirito Santo,ES,Brazil,02/04/2021 15:13,13690.0,604.0,0.0
32692,05/31/2020,Goias,GO,Brazil,02/04/2021 15:13,3702.0,124.0,0.0
32764,05/31/2020,Maranhao,MA,Brazil,02/04/2021 15:13,34639.0,955.0,0.0
32769,05/31/2020,Mato Grosso,MT,Brazil,02/04/2021 15:13,2429.0,61.0,0.0
32770,05/31/2020,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,1489.0,20.0,0.0
32781,05/31/2020,Minas Gerais,MG,Brazil,02/04/2021 15:13,10464.0,271.0,0.0
32836,05/31/2020,Para,PA,Brazil,02/04/2021 15:13,37961.0,2923.0,0.0
32837,05/31/2020,Paraiba,PB,Brazil,02/04/2021 15:13,13162.0,360.0,0.0
32838,05/31/2020,Parana,PR,Brazil,02/04/2021 15:13,4687.0,182.0,0.0
32841,05/31/2020,Pernambuco,PE,Brazil,02/04/2021 15:13,34450.0,2807.0,0.0
32842,05/31/2020,Piaui,PI,Brazil,02/04/2021 15:13,4931.0,161.0,0.0
32862,05/31/2020,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,8051.0,305.0,0.0
32863,05/31/2020,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,9332.0,224.0,0.0
32864,05/31/2020,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,53388.0,5344.0,0.0
32866,05/31/2020,Rondonia,RO,Brazil,02/04/2021 15:13,4942.0,156.0,0.0
32867,05/31/2020,Roraima,RR,Brazil,02/04/2021 15:13,3474.0,116.0,0.0
32879,05/31/2020,Santa Catarina,SC,Brazil,02/04/2021 15:13,9037.0,143.0,0.0
32881,05/31/2020,Sao Paulo,SP,Brazil,02/04/2021 15:13,109698.0,7615.0,0.0
32885,05/31/2020,Sergipe,SE,Brazil,02/04/2021 15:13,6999.0,158.0,0.0
32914,05/31/2020,Tocantins,TO,Brazil,02/04/2021 15:13,4176.0,73.0,0.0
33135,06/01/2020,Acre,AC,Brazil,02/04/2021 15:13,6326.0,161.0,0.0
33141,06/01/2020,Alagoas,AL,Brazil,02/04/2021 15:13,10837.0,461.0,0.0
33146,06/01/2020,Amapa,AP,Brazil,02/04/2021 15:13,9890.0,228.0,0.0
33147,06/01/2020,Amazonas,AM,Brazil,02/04/2021 15:13,41774.0,2071.0,0.0
33176,06/01/2020,Bahia,BA,Brazil,02/04/2021 15:13,18898.0,701.0,0.0
33215,06/01/2020,Ceara,CE,Brazil,02/04/2021 15:13,50504.0,3188.0,0.0
33247,06/01/2020,Distrito Federal,DF,Brazil,02/04/2021 15:13,10510.0,171.0,0.0
33253,06/01/2020,Espirito Santo,ES,Brazil,02/04/2021 15:13,14069.0,614.0,0.0
33270,06/01/2020,Goias,GO,Brazil,02/04/2021 15:13,3906.0,127.0,0.0
33376,06/01/2020,Maranhao,MA,Brazil,02/04/2021 15:13,35297.0,976.0,0.0
33382,06/01/2020,Mato Grosso,MT,Brazil,02/04/2021 15:13,2541.0,66.0,0.0
33383,06/01/2020,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,1568.0,20.0,0.0
33394,06/01/2020,Minas Gerais,MG,Brazil,02/04/2021 15:13,10670.0,278.0,0.0
33463,06/01/2020,Para,PA,Brazil,02/04/2021 15:13,38046.0,2925.0,0.0
33464,06/01/2020,Paraiba,PB,Brazil,02/04/2021 15:13,13695.0,370.0,0.0
33465,06/01/2020,Parana,PR,Brazil,02/04/2021 15:13,4835.0,190.0,0.0
33470,06/01/2020,Pernambuco,PE,Brazil,02/04/2021 15:13,34900.0,2875.0,0.0
33471,06/01/2020,Piaui,PI,Brazil,02/04/2021 15:13,5119.0,168.0,0.0
33494,06/01/2020,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,7964.0,323.0,0.0
33495,06/01/2020,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,9332.0,232.0,0.0
33496,06/01/2020,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,54530.0,5462.0,0.0
33499,06/01/2020,Rondonia,RO,Brazil,02/04/2021 15:13,5172.0,159.0,0.0
33500,06/01/2020,Roraima,RR,Brazil,02/04/2021 15:13,3692.0,116.0,0.0
33518,06/01/2020,Santa Catarina,SC,Brazil,02/04/2021 15:13,9498.0,146.0,0.0
33520,06/01/2020,Sao Paulo,SP,Brazil,02/04/2021 15:13,111296.0,7667.0,0.0
33525,06/01/2020,Sergipe,SE,Brazil,02/04/2021 15:13,7233.0,166.0,0.0
33562,06/01/2020,Tocantins,TO,Brazil,02/04/2021 15:13,4345.0,76.0,0.0
33803,06/02/2020,Acre,AC,Brazil,02/04/2021 15:13,6465.0,165.0,0.0
33809,06/02/2020,Alagoas,AL,Brazil,02/04/2021 15:13,11559.0,482.0,0.0
33814,06/02/2020,Amapa,AP,Brazil,02/04/2021 15:13,10511.0,237.0,0.0
33815,06/02/2020,Amazonas,AM,Brazil,02/04/2021 15:13,43195.0,2102.0,0.0
33844,06/02/2020,Bahia,BA,Brazil,02/04/2021 15:13,21430.0,736.0,0.0
33883,06/02/2020,Ceara,CE,Brazil,02/04/2021 15:13,53073.0,3421.0,0.0
33914,06/02/2020,Distrito Federal,DF,Brazil,02/04/2021 15:13,11256.0,177.0,0.0
33920,06/02/2020,Espirito Santo,ES,Brazil,02/04/2021 15:13,15151.0,664.0,0.0
33937,06/02/2020,Goias,GO,Brazil,02/04/2021 15:13,4377.0,151.0,0.0
34043,06/02/2020,Maranhao,MA,Brazil,02/04/2021 15:13,36625.0,997.0,0.0
34049,06/02/2020,Mato Grosso,MT,Brazil,02/04/2021 15:13,2709.0,70.0,0.0
34050,06/02/2020,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,1646.0,20.0,0.0
34061,06/02/2020,Minas Gerais,MG,Brazil,02/04/2021 15:13,10939.0,289.0,0.0
34130,06/02/2020,Para,PA,Brazil,02/04/2021 15:13,41207.0,3040.0,0.0
34131,06/02/2020,Paraiba,PB,Brazil,02/04/2021 15:13,14859.0,379.0,0.0
34132,06/02/2020,Parana,PR,Brazil,02/04/2021 15:13,5163.0,199.0,0.0
34137,06/02/2020,Pernambuco,PE,Brazil,02/04/2021 15:13,35508.0,2933.0,0.0
34138,06/02/2020,Piaui,PI,Brazil,02/04/2021 15:13,5506.0,180.0,0.0
34161,06/02/2020,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,8233.0,341.0,0.0
34162,06/02/2020,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,9919.0,245.0,0.0
34163,06/02/2020,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,56732.0,5686.0,0.0
34166,06/02/2020,Rondonia,RO,Brazil,02/04/2021 15:13,5477.0,172.0,0.0
34167,06/02/2020,Roraima,RR,Brazil,02/04/2021 15:13,3850.0,120.0,0.0
34185,06/02/2020,Santa Catarina,SC,Brazil,02/04/2021 15:13,9660.0,148.0,0.0
34187,06/02/2020,Sao Paulo,SP,Brazil,02/04/2021 15:13,118295.0,7994.0,0.0
34192,06/02/2020,Sergipe,SE,Brazil,02/04/2021 15:13,7555.0,172.0,0.0
34229,06/02/2020,Tocantins,TO,Brazil,02/04/2021 15:13,4483.0,79.0,0.0
34470,06/03/2020,Acre,AC,Brazil,02/04/2021 15:13,6679.0,171.0,0.0
34476,06/03/2020,Alagoas,AL,Brazil,02/04/2021 15:13,12407.0,506.0,0.0
34481,06/03/2020,Amapa,AP,Brazil,02/04/2021 15:13,11107.0,247.0,0.0
34482,06/03/2020,Amazonas,AM,Brazil,02/04/2021 15:13,44347.0,2138.0,0.0
34511,06/03/2020,Bahia,BA,Brazil,02/04/2021 15:13,22451.0,762.0,0.0
34550,06/03/2020,Ceara,CE,Brazil,02/04/2021 15:13,56056.0,3605.0,0.0
34582,06/03/2020,Distrito Federal,DF,Brazil,02/04/2021 15:13,12020.0,191.0,0.0
34588,06/03/2020,Espirito Santo,ES,Brazil,02/04/2021 15:13,16121.0,698.0,0.0
34605,06/03/2020,Goias,GO,Brazil,02/04/2021 15:13,4570.0,155.0,0.0
34711,06/03/2020,Maranhao,MA,Brazil,02/04/2021 15:13,38174.0,1028.0,0.0
34717,06/03/2020,Mato Grosso,MT,Brazil,02/04/2021 15:13,2848.0,76.0,0.0
34718,06/03/2020,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,1802.0,20.0,0.0
34729,06/03/2020,Minas Gerais,MG,Brazil,02/04/2021 15:13,12010.0,306.0,0.0
34798,06/03/2020,Para,PA,Brazil,02/04/2021 15:13,44774.0,3193.0,0.0
34799,06/03/2020,Paraiba,PB,Brazil,02/04/2021 15:13,16018.0,414.0,0.0
34800,06/03/2020,Parana,PR,Brazil,02/04/2021 15:13,5494.0,205.0,0.0
34805,06/03/2020,Pernambuco,PE,Brazil,02/04/2021 15:13,36463.0,3012.0,0.0
34806,06/03/2020,Piaui,PI,Brazil,02/04/2021 15:13,5828.0,192.0,0.0
34829,06/03/2020,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,9149.0,367.0,0.0
34830,06/03/2020,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,10398.0,258.0,0.0
34831,06/03/2020,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,59240.0,6010.0,0.0
34834,06/03/2020,Rondonia,RO,Brazil,02/04/2021 15:13,5713.0,180.0,0.0
34835,06/03/2020,Roraima,RR,Brazil,02/04/2021 15:13,4143.0,124.0,0.0
34853,06/03/2020,Santa Catarina,SC,Brazil,02/04/2021 15:13,10034.0,152.0,0.0
34855,06/03/2020,Sao Paulo,SP,Brazil,02/04/2021 15:13,123483.0,8276.0,0.0
34860,06/03/2020,Sergipe,SE,Brazil,02/04/2021 15:13,7989.0,180.0,0.0
34897,06/03/2020,Tocantins,TO,Brazil,02/04/2021 15:13,4698.0,82.0,0.0
35138,06/04/2020,Acre,AC,Brazil,02/04/2021 15:13,7021.0,181.0,0.0
35144,06/04/2020,Alagoas,AL,Brazil,02/04/2021 15:13,13097.0,531.0,0.0
35149,06/04/2020,Amapa,AP,Brazil,02/04/2021 15:13,11551.0,254.0,0.0
35150,06/04/2020,Amazonas,AM,Brazil,02/04/2021 15:13,46473.0,2183.0,0.0
35179,06/04/2020,Bahia,BA,Brazil,02/04/2021 15:13,23463.0,790.0,0.0
35218,06/04/2020,Ceara,CE,Brazil,02/04/2021 15:13,59795.0,3813.0,0.0
35250,06/04/2020,Distrito Federal,DF,Brazil,02/04/2021 15:13,12923.0,196.0,0.0
35256,06/04/2020,Espirito Santo,ES,Brazil,02/04/2021 15:13,16894.0,737.0,0.0
35273,06/04/2020,Goias,GO,Brazil,02/04/2021 15:13,4944.0,164.0,0.0
35379,06/04/2020,Maranhao,MA,Brazil,02/04/2021 15:13,40629.0,1062.0,0.0
35385,06/04/2020,Mato Grosso,MT,Brazil,02/04/2021 15:13,3194.0,82.0,0.0
35386,06/04/2020,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,1925.0,20.0,0.0
35397,06/04/2020,Minas Gerais,MG,Brazil,02/04/2021 15:13,13034.0,323.0,0.0
35466,06/04/2020,Para,PA,Brazil,02/04/2021 15:13,48049.0,3416.0,0.0
35467,06/04/2020,Paraiba,PB,Brazil,02/04/2021 15:13,17579.0,438.0,0.0
35468,06/04/2020,Parana,PR,Brazil,02/04/2021 15:13,5820.0,215.0,0.0
35473,06/04/2020,Pernambuco,PE,Brazil,02/04/2021 15:13,37507.0,3134.0,0.0
35474,06/04/2020,Piaui,PI,Brazil,02/04/2021 15:13,6064.0,202.0,0.0
35497,06/04/2020,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,9282.0,378.0,0.0
35498,06/04/2020,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,11010.0,265.0,0.0
35499,06/04/2020,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,60932.0,6327.0,0.0
35502,06/04/2020,Rondonia,RO,Brazil,02/04/2021 15:13,6459.0,194.0,0.0
35503,06/04/2020,Roraima,RR,Brazil,02/04/2021 15:13,4483.0,127.0,0.0
35521,06/04/2020,Santa Catarina,SC,Brazil,02/04/2021 15:13,10532.0,156.0,0.0
35523,06/04/2020,Sao Paulo,SP,Brazil,02/04/2021 15:13,129200.0,8560.0,0.0
35528,06/04/2020,Sergipe,SE,Brazil,02/04/2021 15:13,8200.0,186.0,0.0
35565,06/04/2020,Tocantins,TO,Brazil,02/04/2021 15:13,4881.0,87.0,0.0
35805,06/05/2020,Acre,AC,Brazil,02/04/2021 15:13,7284.0,190.0,0.0
35811,06/05/2020,Alagoas,AL,Brazil,02/04/2021 15:13,13937.0,557.0,0.0
35816,06/05/2020,Amapa,AP,Brazil,02/04/2021 15:13,12327.0,260.0,0.0
35817,06/05/2020,Amazonas,AM,Brazil,02/04/2021 15:13,47666.0,2199.0,0.0
35846,06/05/2020,Bahia,BA,Brazil,02/04/2021 15:13,26419.0,819.0,0.0
35886,06/05/2020,Ceara,CE,Brazil,02/04/2021 15:13,61595.0,3890.0,0.0
35919,06/05/2020,Distrito Federal,DF,Brazil,02/04/2021 15:13,14208.0,202.0,0.0
35925,06/05/2020,Espirito Santo,ES,Brazil,02/04/2021 15:13,18109.0,780.0,0.0
35943,06/05/2020,Goias,GO,Brazil,02/04/2021 15:13,5373.0,167.0,0.0
36055,06/05/2020,Maranhao,MA,Brazil,02/04/2021 15:13,43313.0,1095.0,0.0
36061,06/05/2020,Mato Grosso,MT,Brazil,02/04/2021 15:13,3481.0,88.0,0.0
36062,06/05/2020,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,1997.0,21.0,0.0
36073,06/05/2020,Minas Gerais,MG,Brazil,02/04/2021 15:13,13995.0,344.0,0.0
36145,06/05/2020,Para,PA,Brazil,02/04/2021 15:13,50960.0,3538.0,0.0
36146,06/05/2020,Paraiba,PB,Brazil,02/04/2021 15:13,18579.0,451.0,0.0
36147,06/05/2020,Parana,PR,Brazil,02/04/2021 15:13,6348.0,227.0,0.0
36152,06/05/2020,Pernambuco,PE,Brazil,02/04/2021 15:13,38511.0,3205.0,0.0
36153,06/05/2020,Piaui,PI,Brazil,02/04/2021 15:13,6717.0,217.0,0.0
36176,06/05/2020,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,9440.0,387.0,0.0
36177,06/05/2020,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,11583.0,276.0,0.0
36178,06/05/2020,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,63066.0,6473.0,0.0
36181,06/05/2020,Rondonia,RO,Brazil,02/04/2021 15:13,6862.0,213.0,0.0
36182,06/05/2020,Roraima,RR,Brazil,02/04/2021 15:13,4831.0,139.0,0.0
36200,06/05/2020,Santa Catarina,SC,Brazil,02/04/2021 15:13,10846.0,159.0,0.0
36202,06/05/2020,Sao Paulo,SP,Brazil,02/04/2021 15:13,134565.0,8842.0,0.0
36207,06/05/2020,Sergipe,SE,Brazil,02/04/2021 15:13,8577.0,198.0,0.0
36247,06/05/2020,Tocantins,TO,Brazil,02/04/2021 15:13,5182.0,89.0,0.0
36493,06/06/2020,Acre,AC,Brazil,02/04/2021 15:13,7525.0,201.0,0.0
36499,06/06/2020,Alagoas,AL,Brazil,02/04/2021 15:13,14818.0,582.0,0.0
36504,06/06/2020,Amapa,AP,Brazil,02/04/2021 15:13,12773.0,269.0,0.0
36505,06/06/2020,Amazonas,AM,Brazil,02/04/2021 15:13,48785.0,2232.0,0.0
36534,06/06/2020,Bahia,BA,Brazil,02/04/2021 15:13,27396.0,846.0,0.0
36574,06/06/2020,Ceara,CE,Brazil,02/04/2021 15:13,63575.0,3965.0,0.0
36607,06/06/2020,Distrito Federal,DF,Brazil,02/04/2021 15:13,15850.0,208.0,0.0
36613,06/06/2020,Espirito Santo,ES,Brazil,02/04/2021 15:13,18950.0,806.0,0.0
36631,06/06/2020,Goias,GO,Brazil,02/04/2021 15:13,5669.0,172.0,0.0
36743,06/06/2020,Maranhao,MA,Brazil,02/04/2021 15:13,45470.0,1132.0,0.0
36749,06/06/2020,Mato Grosso,MT,Brazil,02/04/2021 15:13,3662.0,96.0,0.0
36750,06/06/2020,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,2132.0,21.0,0.0
36761,06/06/2020,Minas Gerais,MG,Brazil,02/04/2021 15:13,14939.0,368.0,0.0
36833,06/06/2020,Para,PA,Brazil,02/04/2021 15:13,53176.0,3612.0,0.0
36834,06/06/2020,Paraiba,PB,Brazil,02/04/2021 15:13,19787.0,467.0,0.0
36835,06/06/2020,Parana,PR,Brazil,02/04/2021 15:13,6605.0,232.0,0.0
36840,06/06/2020,Pernambuco,PE,Brazil,02/04/2021 15:13,39361.0,3270.0,0.0
36841,06/06/2020,Piaui,PI,Brazil,02/04/2021 15:13,7105.0,224.0,0.0
36864,06/06/2020,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,9449.0,410.0,0.0
36865,06/06/2020,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,12037.0,283.0,0.0
36866,06/06/2020,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,64533.0,6639.0,0.0
36869,06/06/2020,Rondonia,RO,Brazil,02/04/2021 15:13,7700.0,228.0,0.0
36870,06/06/2020,Roraima,RR,Brazil,02/04/2021 15:13,5238.0,139.0,0.0
36888,06/06/2020,Santa Catarina,SC,Brazil,02/04/2021 15:13,11285.0,166.0,0.0
36890,06/06/2020,Sao Paulo,SP,Brazil,02/04/2021 15:13,140549.0,9058.0,0.0
36895,06/06/2020,Sergipe,SE,Brazil,02/04/2021 15:13,8972.0,208.0,0.0
36935,06/06/2020,Tocantins,TO,Brazil,02/04/2021 15:13,5505.0,96.0,0.0
37181,06/07/2020,Acre,AC,Brazil,02/04/2021 15:13,7983.0,207.0,0.0
37187,06/07/2020,Alagoas,AL,Brazil,02/04/2021 15:13,15706.0,601.0,0.0
37192,06/07/2020,Amapa,AP,Brazil,02/04/2021 15:13,13045.0,272.0,0.0
37193,06/07/2020,Amazonas,AM,Brazil,02/04/2021 15:13,49269.0,2250.0,0.0
37222,06/07/2020,Bahia,BA,Brazil,02/04/2021 15:13,28250.0,879.0,0.0
37262,06/07/2020,Ceara,CE,Brazil,02/04/2021 15:13,64271.0,3982.0,0.0
37295,06/07/2020,Distrito Federal,DF,Brazil,02/04/2021 15:13,16623.0,214.0,0.0
37301,06/07/2020,Espirito Santo,ES,Brazil,02/04/2021 15:13,19619.0,832.0,0.0
37319,06/07/2020,Goias,GO,Brazil,02/04/2021 15:13,5813.0,173.0,0.0
37431,06/07/2020,Maranhao,MA,Brazil,02/04/2021 15:13,47593.0,1170.0,0.0
37437,06/07/2020,Mato Grosso,MT,Brazil,02/04/2021 15:13,3878.0,109.0,0.0
37438,06/07/2020,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,2253.0,21.0,0.0
37449,06/07/2020,Minas Gerais,MG,Brazil,02/04/2021 15:13,15703.0,376.0,0.0
37521,06/07/2020,Para,PA,Brazil,02/04/2021 15:13,54271.0,3678.0,0.0
37522,06/07/2020,Paraiba,PB,Brazil,02/04/2021 15:13,20310.0,484.0,0.0
37523,06/07/2020,Parana,PR,Brazil,02/04/2021 15:13,6897.0,237.0,0.0
37528,06/07/2020,Pernambuco,PE,Brazil,02/04/2021 15:13,40242.0,3305.0,0.0
37529,06/07/2020,Piaui,PI,Brazil,02/04/2021 15:13,7478.0,239.0,0.0
37552,06/07/2020,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,9452.0,424.0,0.0
37553,06/07/2020,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,12135.0,286.0,0.0
37554,06/07/2020,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,67756.0,6707.0,0.0
37557,06/07/2020,Rondonia,RO,Brazil,02/04/2021 15:13,8110.0,235.0,0.0
37558,06/07/2020,Roraima,RR,Brazil,02/04/2021 15:13,5529.0,142.0,0.0
37576,06/07/2020,Santa Catarina,SC,Brazil,02/04/2021 15:13,11565.0,171.0,0.0
37578,06/07/2020,Sao Paulo,SP,Brazil,02/04/2021 15:13,143073.0,9145.0,0.0
37583,06/07/2020,Sergipe,SE,Brazil,02/04/2021 15:13,9290.0,217.0,0.0
37623,06/07/2020,Tocantins,TO,Brazil,02/04/2021 15:13,5644.0,99.0,0.0
37869,06/08/2020,Acre,AC,Brazil,02/04/2021 15:13,8128.0,211.0,4113.0
37875,06/08/2020,Alagoas,AL,Brazil,02/04/2021 15:13,15706.0,601.0,9645.0
37880,06/08/2020,Amapa,AP,Brazil,02/04/2021 15:13,13294.0,278.0,6148.0
37881,06/08/2020,Amazonas,AM,Brazil,02/04/2021 15:13,49811.0,2271.0,39586.0
37910,06/08/2020,Bahia,BA,Brazil,02/04/2021 15:13,28715.0,910.0,12406.0
37950,06/08/2020,Ceara,CE,Brazil,02/04/2021 15:13,65605.0,4120.0,46361.0
37983,06/08/2020,Distrito Federal,DF,Brazil,02/04/2021 15:13,16629.0,214.0,8966.0
37989,06/08/2020,Espirito Santo,ES,Brazil,02/04/2021 15:13,20659.0,871.0,11192.0
38007,06/08/2020,Goias,GO,Brazil,02/04/2021 15:13,6124.0,173.0,0.0
38120,06/08/2020,Maranhao,MA,Brazil,02/04/2021 15:13,49371.0,1247.0,23272.0
38126,06/08/2020,Mato Grosso,MT,Brazil,02/04/2021 15:13,4100.0,116.0,1454.0
38127,06/08/2020,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,2324.0,22.0,1190.0
38138,06/08/2020,Minas Gerais,MG,Brazil,02/04/2021 15:13,15883.0,380.0,6857.0
38210,06/08/2020,Para,PA,Brazil,02/04/2021 15:13,56032.0,3772.0,44244.0
38211,06/08/2020,Paraiba,PB,Brazil,02/04/2021 15:13,20951.0,507.0,4340.0
38212,06/08/2020,Parana,PR,Brazil,02/04/2021 15:13,7031.0,243.0,2558.0
38217,06/08/2020,Pernambuco,PE,Brazil,02/04/2021 15:13,40705.0,3350.0,23417.0
38218,06/08/2020,Piaui,PI,Brazil,02/04/2021 15:13,7621.0,254.0,599.0
38241,06/08/2020,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,10888.0,431.0,1824.0
38242,06/08/2020,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,12250.0,291.0,8587.0
38243,06/08/2020,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,69499.0,6781.0,53445.0
38246,06/08/2020,Rondonia,RO,Brazil,02/04/2021 15:13,8626.0,245.0,3131.0
38247,06/08/2020,Roraima,RR,Brazil,02/04/2021 15:13,5768.0,145.0,1537.0
38265,06/08/2020,Santa Catarina,SC,Brazil,02/04/2021 15:13,11565.0,171.0,6931.0
38267,06/08/2020,Sao Paulo,SP,Brazil,02/04/2021 15:13,144593.0,9188.0,49295.0
38272,06/08/2020,Sergipe,SE,Brazil,02/04/2021 15:13,9727.0,234.0,4525.0
38312,06/08/2020,Tocantins,TO,Brazil,02/04/2021 15:13,5807.0,108.0,2634.0
38557,06/09/2020,Acre,AC,Brazil,02/04/2021 15:13,8457.0,223.0,4336.0
38563,06/09/2020,Alagoas,AL,Brazil,02/04/2021 15:13,17193.0,640.0,10290.0
38568,06/09/2020,Amapa,AP,Brazil,02/04/2021 15:13,13771.0,285.0,6544.0
38569,06/09/2020,Amazonas,AM,Brazil,02/04/2021 15:13,51234.0,2315.0,39586.0
38598,06/09/2020,Bahia,BA,Brazil,02/04/2021 15:13,30481.0,937.0,13484.0
38638,06/09/2020,Ceara,CE,Brazil,02/04/2021 15:13,68384.0,4309.0,48659.0
38671,06/09/2020,Distrito Federal,DF,Brazil,02/04/2021 15:13,18090.0,236.0,9782.0
38677,06/09/2020,Espirito Santo,ES,Brazil,02/04/2021 15:13,21964.0,904.0,11892.0
38695,06/09/2020,Goias,GO,Brazil,02/04/2021 15:13,6521.0,180.0,0.0
38808,06/09/2020,Maranhao,MA,Brazil,02/04/2021 15:13,52069.0,1285.0,25120.0
38814,06/09/2020,Mato Grosso,MT,Brazil,02/04/2021 15:13,4339.0,135.0,1597.0
38815,06/09/2020,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,2455.0,22.0,1227.0
38826,06/09/2020,Minas Gerais,MG,Brazil,02/04/2021 15:13,16102.0,399.0,7363.0
38898,06/09/2020,Para,PA,Brazil,02/04/2021 15:13,59148.0,3853.0,46694.0
38899,06/09/2020,Paraiba,PB,Brazil,02/04/2021 15:13,22452.0,534.0,4671.0
38900,06/09/2020,Parana,PR,Brazil,02/04/2021 15:13,7314.0,253.0,2744.0
38905,06/09/2020,Pernambuco,PE,Brazil,02/04/2021 15:13,41010.0,3453.0,23723.0
38906,06/09/2020,Piaui,PI,Brazil,02/04/2021 15:13,7927.0,265.0,622.0
38929,06/09/2020,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,11027.0,459.0,1824.0
38930,06/09/2020,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,12802.0,301.0,10410.0
38931,06/09/2020,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,72979.0,6928.0,56552.0
38934,06/09/2020,Rondonia,RO,Brazil,02/04/2021 15:13,9220.0,255.0,3364.0
38935,06/09/2020,Roraima,RR,Brazil,02/04/2021 15:13,6056.0,168.0,1569.0
38953,06/09/2020,Santa Catarina,SC,Brazil,02/04/2021 15:13,12192.0,179.0,7828.0
38955,06/09/2020,Sao Paulo,SP,Brazil,02/04/2021 15:13,150138.0,9522.0,49295.0
38960,06/09/2020,Sergipe,SE,Brazil,02/04/2021 15:13,10126.0,252.0,4575.0
39000,06/09/2020,Tocantins,TO,Brazil,02/04/2021 15:13,6052.0,114.0,2986.0
